,STOCK CODE,STOCK NAME_x,VALUE DATE,EVAL MID YIELD,EVAL MID PRICE,EVAL MID PRICE CHANGE,EVAL MID YIELD CHANGE,MODIFIED DURATION,CONVEXITY,COUPON FREQUENCY,NEXT COUPON RATE
895,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2019-09-03,3.782,101.368,0.01,-0.011000000000000001,1.57,3.305,2.0,4.64
882,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2019-10-01,3.78,101.311,0.004,-0.004,1.494,3.037,2.0,4.64
884,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2019-11-01,3.805,101.209,-0.001,-0.001,1.411,2.7539999999999996,2.0,4.64
876,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2019-12-02,3.806,101.14200000000001,-0.005,-0.001,1.364,2.555,2.0,4.64
861,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-01-02,3.7910000000000004,101.09299999999999,0.006,-0.008,1.281,2.294,2.0,4.64
854,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-02-03,3.696,101.13799999999999,-0.004,-0.003,1.195,2.041,2.0,4.64
852,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-03-02,3.432,101.374,0.012,-0.018000000000000002,1.121,1.834,2.0,4.64
849,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-04-01,3.5660000000000003,101.137,0.028999999999999998,-0.03,1.04,1.618,2.0,4.64
847,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-05-04,3.366,101.243,0.006999999999999999,-0.021,0.951,1.3969999999999998,2.0,4.64
842,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-06-01,3.0789999999999997,101.40799999999999,-0.011000000000000001,-0.002,0.898,1.254,2.0,4.64
840,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-07-01,3.0860000000000003,101.277,0.0,-0.004,0.8170000000000001,1.0759999999999998,2.0,4.64
833,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-08-03,2.73,101.406,-0.02,0.0,0.7290000000000001,0.897,2.0,4.64
818,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-09-01,2.63,101.325,-0.013999999999999999,-0.011000000000000001,0.6509999999999999,0.7509999999999999,2.0,4.64
816,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-10-01,2.633,101.163,-0.006,0.0,0.57,0.612,2.0,4.64
808,VI180185,AL-AQAR IMTN 4.640% 04.05.2023 CLASS A,2020-11-02,2.509,101.055,-0.012,-0.01,0.484,0.479,2.0,4.64
909,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2019-08-01,4.317,101.053,-0.002,0.0,1.65,3.6039999999999996,2.0,4.95
897,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2019-09-03,4.187,101.21,0.004,-0.006999999999999999,1.5619999999999998,3.281,2.0,4.95
885,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2019-10-01,4.147,101.219,0.004,-0.004,1.4880000000000002,3.016,2.0,4.95
886,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2019-11-01,4.141,101.16799999999999,0.0,-0.001,1.4040000000000001,2.735,2.0,4.95
877,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2019-12-02,4.104,101.155,-0.005,-0.001,1.36,2.542,2.0,4.95
863,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-01-02,4.062,101.14,0.006,-0.008,1.2770000000000001,2.283,2.0,4.95
855,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-02-03,3.969,101.179,-0.004,-0.003,1.1909999999999998,2.031,2.0,4.95
854,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-03-02,3.767,101.34100000000001,0.006,-0.013000000000000001,1.117,1.824,2.0,4.95
850,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-04-01,3.8939999999999997,101.115,0.031,-0.031,1.036,1.609,2.0,4.95
849,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-05-04,3.665,101.251,0.009000000000000001,-0.023,0.9470000000000001,1.389,2.0,4.95
844,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-06-01,3.4339999999999997,101.36399999999999,-0.009000000000000001,-0.003,0.8959999999999999,1.249,2.0,4.95
842,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-07-01,3.4210000000000003,101.25299999999999,-0.012,0.01,0.815,1.071,2.0,4.95
836,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-08-03,3.167,101.30799999999999,-0.019,0.0,0.727,0.892,2.0,4.95
821,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-09-01,3.08,101.229,-0.018000000000000002,-0.002,0.649,0.747,2.0,4.95
819,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-10-01,3.097,101.071,-0.004,0.0,0.568,0.608,2.0,4.95
810,VI180186,AL-AQAR IMTN 4.950% 04.05.2023 CLASS B,2020-11-02,2.992,100.96700000000001,-0.01,-0.011000000000000001,0.48200000000000004,0.47600000000000003,2.0,4.95
1061,VI180239,PKNS IMTN 5.15% 10.08.2023,2019-08-01,4.18,103.55799999999999,0.047,-0.013000000000000001,3.534,15.205,2.0,5.15
1049,VI180239,PKNS IMTN 5.15% 10.08.2023,2019-09-03,3.838,104.74700000000001,-0.012,0.0,3.542,14.970999999999998,2.0,5.15
1036,VI180239,PKNS IMTN 5.15% 10.08.2023,2019-10-01,3.8160000000000003,104.74,-0.003,0.0,3.468,14.415,2.0,5.15
1038,VI180239,PKNS IMTN 5.15% 10.08.2023,2019-11-01,3.821,104.624,0.011000000000000001,-0.004,3.385,13.807,2.0,5.15
1032,VI180239,PKNS IMTN 5.15% 10.08.2023,2019-12-02,3.847,104.43700000000001,-0.009000000000000001,0.0,3.302,13.21,2.0,5.15
1017,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-01-02,3.827,104.413,-0.002,-0.001,3.219,12.633,2.0,5.15
1010,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-02-03,3.7060000000000004,104.72200000000001,0.023,-0.01,3.137,12.068,2.0,5.15
1009,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-03-02,3.5,105.305,-0.012,0.0,3.142,11.877,2.0,5.15
1006,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-04-01,3.8810000000000002,103.95700000000001,0.09,-0.028999999999999998,3.054,11.285,2.0,5.15
1004,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-05-04,3.46,105.176,0.05,-0.021,2.9730000000000003,10.759,2.0,5.15
999,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-06-01,3.333,105.454,-0.011000000000000001,-0.001,2.9,10.293,2.0,5.15
997,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-07-01,3.307,105.40100000000001,0.028999999999999998,-0.011000000000000001,2.819,9.793,2.0,5.15
990,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-08-03,3.261,105.389,-0.018000000000000002,0.0,2.7310000000000003,9.259,2.0,5.15
973,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-09-01,3.2960000000000003,105.15299999999999,-0.015,-0.001,2.719,9.014,2.0,5.15
970,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-10-01,3.279,105.06200000000001,-0.004,0.0,2.639,8.547,2.0,5.15
961,VI180239,PKNS IMTN 5.15% 10.08.2023,2020-11-02,3.265,104.95200000000001,0.003,-0.006,2.553,8.062000000000001,2.0,5.15
1102,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2019-08-01,3.625,102.68799999999999,-0.002,0.0,3.6460000000000004,15.95,2.0,4.342
1090,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2019-09-03,3.4330000000000003,103.35,-0.009000000000000001,0.0,3.633,15.595,2.0,4.342
1077,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2019-10-01,3.487,103.089,-0.002,0.0,3.557,15.005999999999998,2.0,4.342
1079,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2019-11-01,3.505,102.959,0.012,-0.004,3.4730000000000003,14.375,2.0,4.342
1077,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2019-12-02,3.498,102.92200000000001,-0.006,0.0,3.39,13.762,2.0,4.342
1060,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-01-02,3.531,102.74600000000001,0.03,-0.01,3.305,13.157,2.0,4.342
1053,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-02-03,3.3739999999999997,103.21700000000001,-0.006,0.0,3.2230000000000003,12.575999999999999,2.0,4.342
1052,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-03-02,3.054,104.225,0.044000000000000004,-0.016,3.2239999999999998,12.386,2.0,4.342
1048,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-04-01,3.492,102.70100000000001,0.10099999999999999,-0.032,3.135,11.770999999999999,2.0,4.342
1046,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-05-04,3.009,104.167,0.051,-0.02,3.055,11.241,2.0,4.342
1037,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-06-01,2.8810000000000002,104.477,-0.011000000000000001,0.0,2.9819999999999998,10.763,2.0,4.342
1035,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-07-01,2.898,104.31700000000001,0.018000000000000002,-0.006999999999999999,2.9010000000000002,10.245,2.0,4.342
1028,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-08-03,2.444,105.565,-0.019,0.0,2.82,9.743,2.0,4.342
1010,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-09-01,2.3080000000000003,105.82600000000001,-0.045,0.008,2.799,9.464,2.0,4.342
1007,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-10-01,2.3569999999999998,105.52799999999999,-0.005,0.0,2.717,8.971,2.0,4.342
998,VI180248,TELEKOM IMTN 4.342% 25.08.2023,2020-11-02,2.3,105.525,-0.015,0.0,2.6310000000000002,8.47,2.0,4.342
1270,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2019-08-01,3.983,102.62700000000001,-0.001,0.0,3.622,15.811,2.0,4.688
1258,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2019-09-03,3.805,103.235,-0.008,0.0,3.614,15.481,2.0,4.688
1244,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2019-10-01,3.845,103.02799999999999,-0.002,0.0,3.5380000000000003,14.898,2.0,4.688
1245,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2019-11-01,3.8539999999999996,102.93299999999999,0.013000000000000001,-0.004,3.455,14.273,2.0,4.688
1242,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2019-12-02,3.8310000000000004,102.95200000000001,-0.006,0.0,3.372,13.667,2.0,4.688
1225,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-01-02,3.7910000000000004,103.02799999999999,-0.001,-0.001,3.2889999999999997,13.078,2.0,4.688
1218,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-02-03,3.65,103.43799999999999,0.024,-0.009000000000000001,3.2060000000000004,12.499,2.0,4.688
1216,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-03-02,3.404,104.193,0.20800000000000002,-0.065,3.2110000000000003,12.319,2.0,4.688
1212,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-04-01,3.695,103.15100000000001,0.095,-0.03,3.125,11.727,2.0,4.688
1209,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-05-04,3.31,104.294,0.054000000000000006,-0.021,3.043,11.186,2.0,4.688
1197,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-06-01,3.197,104.553,-0.011000000000000001,0.0,2.97,10.71,2.0,4.688
1197,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-07-01,3.3560000000000003,103.958,-0.003,0.0,2.886,10.177,2.0,4.688
1188,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-08-03,3.116,104.566,-0.012,-0.001,2.802,9.655,2.0,4.688
1171,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-09-01,3.045,104.66,-0.011000000000000001,-0.002,2.784,9.39,2.0,4.688
1168,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-10-01,3.005,104.649,-0.004,0.0,2.7039999999999997,8.908999999999999,2.0,4.688
1158,VI180250,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,2020-11-02,3.012,104.493,-0.013000000000000001,0.0,2.6180000000000003,8.406,2.0,4.688
1881,VI180258,FPSB IMTN 4.850% 07.09.2023,2019-08-01,3.963,103.321,0.29600000000000004,-0.078,3.63,15.9,2.0,4.85
1871,VI180258,FPSB IMTN 4.850% 07.09.2023,2019-09-03,3.745,104.07600000000001,0.024,-0.009000000000000001,3.548,15.264000000000001,2.0,4.85
1869,VI180258,FPSB IMTN 4.850% 07.09.2023,2019-10-01,3.7569999999999997,103.96,-0.003,0.0,3.5589999999999997,15.07,2.0,4.85
1867,VI180258,FPSB IMTN 4.850% 07.09.2023,2019-11-01,3.7689999999999997,103.835,0.012,-0.004,3.475,14.440999999999999,2.0,4.85
1863,VI180258,FPSB IMTN 4.850% 07.09.2023,2019-12-02,3.7689999999999997,103.755,-0.008,0.0,3.392,13.828,2.0,4.85
1843,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-01-02,3.75,103.743,-0.001,-0.001,3.3089999999999997,13.231,2.0,4.85
1838,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-02-03,3.537,104.389,0.18600000000000003,-0.057,3.227,12.66,2.0,4.85
1839,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-03-02,3.3930000000000002,104.789,0.061,-0.021,3.155,12.164000000000001,2.0,4.85
1837,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-04-01,3.7760000000000002,103.42399999999999,0.099,-0.031,3.138,11.828,2.0,4.85
1830,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-05-04,3.372,104.62899999999999,0.05,-0.02,3.057,11.289000000000001,2.0,4.85
1814,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-06-01,3.238,104.95100000000001,-0.012,0.0,2.984,10.812999999999999,2.0,4.85
1812,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-07-01,3.2880000000000003,104.678,-0.001,-0.001,2.903,10.290999999999999,2.0,4.85
1806,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-08-03,2.989,105.454,-0.016,-0.001,2.819,9.773,2.0,4.85
1779,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-09-01,2.969,105.382,-0.015,-0.001,2.741,9.301,2.0,4.85
1772,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-10-01,2.963,105.264,-0.005,0.0,2.727,9.052,2.0,4.85
1764,VI180258,FPSB IMTN 4.850% 07.09.2023,2020-11-02,2.912,105.25399999999999,-0.015,0.0,2.641,8.551,2.0,4.85
886,VI180259,UMWH IMTN 4.650% 13.09.2023,2019-08-01,3.8569999999999998,102.986,-0.002,0.0,3.662,16.122,2.0,4.65
874,VI180259,UMWH IMTN 4.650% 13.09.2023,2019-09-03,3.6069999999999998,103.87299999999999,0.006,-0.004,3.58,15.487,2.0,4.65
862,VI180259,UMWH IMTN 4.650% 13.09.2023,2019-10-01,3.725,103.367,-0.003,0.0,3.5860000000000003,15.259,2.0,4.65
865,VI180259,UMWH IMTN 4.650% 13.09.2023,2019-11-01,3.73,103.279,0.012,-0.004,3.502,14.626,2.0,4.65
856,VI180259,UMWH IMTN 4.650% 13.09.2023,2019-12-02,3.6910000000000003,103.35,-0.003,-0.001,3.42,14.015,2.0,4.65
841,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-01-02,3.659,103.39200000000001,-0.004,0.0,3.3369999999999997,13.415999999999999,2.0,4.65
834,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-02-03,3.523,103.78399999999999,0.023,-0.009000000000000001,3.2539999999999996,12.828,2.0,4.65
834,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-03-02,3.3289999999999997,104.366,0.08900000000000001,-0.028999999999999998,3.1830000000000003,12.335,2.0,4.65
830,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-04-01,3.7110000000000003,103.01100000000001,0.096,-0.03,3.1639999999999997,11.988,2.0,4.65
828,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-05-04,3.3169999999999997,104.199,0.052000000000000005,-0.02,3.082,11.443,2.0,4.65
823,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-06-01,3.208,104.45200000000001,-0.011000000000000001,0.0,3.009,10.96,2.0,4.65
822,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-07-01,3.2,104.37100000000001,-0.006999999999999999,0.001,2.928,10.440999999999999,2.0,4.65
815,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-08-03,2.9189999999999996,105.105,-0.013999999999999999,-0.001,2.844,9.916,2.0,4.65
801,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-09-01,2.862,105.15100000000001,-0.012,-0.002,2.767,9.443999999999999,2.0,4.65
799,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-10-01,2.7969999999999997,105.212,-0.004,0.0,2.752,9.192,2.0,4.65
790,VI180259,UMWH IMTN 4.650% 13.09.2023,2020-11-02,2.722,105.273,-0.013999999999999999,0.0,2.667,8.687999999999999,2.0,4.65
1140,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2019-08-01,4.101,102.186,0.045,-0.012,3.694,16.375999999999998,2.0,4.68
1128,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2019-09-03,3.8489999999999998,103.09700000000001,-0.006999999999999999,0.0,3.612,15.737,2.0,4.68
1115,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2019-10-01,3.84,103.081,-0.002,0.0,3.622,15.539000000000001,2.0,4.68
1117,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2019-11-01,3.853,102.97,0.017,-0.005,3.5380000000000003,14.899000000000001,2.0,4.68
1114,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2019-12-02,3.8289999999999997,102.994,-0.006,0.0,3.4560000000000004,14.28,2.0,4.68
1095,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-01-02,3.782,103.09700000000001,-0.004,0.0,3.373,13.677999999999999,2.0,4.68
1088,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-02-03,3.609,103.62700000000001,0.01,-0.005,3.2910000000000004,13.09,2.0,4.68
1087,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-03-02,3.427,104.177,0.087,-0.027999999999999997,3.22,12.591,2.0,4.68
1083,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-04-01,4.02,102.12799999999999,0.09,-0.027999999999999997,3.197,12.215,2.0,4.68
1081,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-05-04,3.3089999999999997,104.37,0.07200000000000001,-0.026000000000000002,3.122,11.708,2.0,4.68
1071,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-06-01,3.222,104.554,-0.011000000000000001,0.0,3.048,11.217,2.0,4.68
1069,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-07-01,3.221,104.45,0.034,-0.012,2.967,10.690999999999999,2.0,4.68
1062,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-08-03,2.9130000000000003,105.277,-0.017,0.0,2.884,10.163,2.0,4.68
1044,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-09-01,2.81,105.461,-0.016,-0.001,2.807,9.691,2.0,4.68
1041,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-10-01,2.734,105.554,-0.005,0.0,2.793,9.439,2.0,4.68
1032,VI180273,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,2020-11-02,2.7060000000000004,105.475,-0.015,0.0,2.7060000000000004,8.924,2.0,4.68
825,VI180274,HBMS IMTN 4.300% 02.10.2023,2019-08-01,3.753,102.088,-0.001,0.0,3.742,16.703,2.0,4.3
814,VI180274,HBMS IMTN 4.300% 02.10.2023,2019-09-03,3.542,102.852,0.031,-0.01,3.659,16.046,2.0,4.3
802,VI180274,HBMS IMTN 4.300% 02.10.2023,2019-10-01,3.5980000000000003,102.594,-0.002,0.0,3.582,15.452,2.0,4.3
808,VI180274,HBMS IMTN 4.300% 02.10.2023,2019-11-01,3.641,102.383,0.016,-0.005,3.574,15.134,2.0,4.3
799,VI180274,HBMS IMTN 4.300% 02.10.2023,2019-12-02,3.63,102.37299999999999,0.024,-0.008,3.491,14.505999999999998,2.0,4.3
784,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-01-02,3.612,102.387,0.004,-0.002,3.408,13.892000000000001,2.0,4.3
780,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-02-03,3.4360000000000004,102.944,0.043,-0.013999999999999999,3.326,13.299000000000001,2.0,4.3
780,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-03-02,3.162,103.825,0.037000000000000005,-0.013000000000000001,3.2569999999999997,12.808,2.0,4.3
776,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-04-01,3.594,102.303,0.10400000000000001,-0.032,3.1660000000000004,12.184000000000001,2.0,4.3
774,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-05-04,3.136,103.73700000000001,0.055,-0.02,3.154,11.901,2.0,4.3
768,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-06-01,3.003,104.084,-0.013000000000000001,0.001,3.0810000000000004,11.411,2.0,4.3
766,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-07-01,3.0210000000000004,103.931,0.0,-0.001,3.0,10.876,2.0,4.3
761,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-08-03,2.633,105.024,-0.013999999999999999,-0.001,2.918,10.352,2.0,4.3
747,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-09-01,2.539,105.19,-0.013999999999999999,-0.001,2.841,9.873,2.0,4.3
745,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-10-01,2.57,104.96600000000001,-0.002,-0.001,2.76,9.375,2.0,4.3
736,VI180274,HBMS IMTN 4.300% 02.10.2023,2020-11-02,2.48,105.086,-0.011000000000000001,-0.001,2.7319999999999998,9.061,2.0,4.3
2029,VI180275,SDHB IMTN 4.950% 02.10.2023,2019-08-01,4.5089999999999995,101.65299999999999,0.045,-0.012,3.679,16.293,2.0,4.95
2019,VI180275,SDHB IMTN 4.950% 02.10.2023,2019-09-03,4.327,102.303,-0.005,0.0,3.595,15.644,2.0,4.95
2018,VI180275,SDHB IMTN 4.950% 02.10.2023,2019-10-01,4.385,102.053,-0.001,0.0,3.5189999999999997,15.062000000000001,2.0,4.95
2015,VI180275,SDHB IMTN 4.950% 02.10.2023,2019-11-01,4.368,102.071,0.013000000000000001,-0.004,3.523,14.807,2.0,4.95
2012,VI180275,SDHB IMTN 4.950% 02.10.2023,2019-12-02,4.334,102.148,-0.001,-0.001,3.44,14.194,2.0,4.95
1062,VI180294,PKNS IMTN 5.010% 26.10.2023,2019-08-01,4.1930000000000005,103.134,0.045,-0.012,3.7489999999999997,16.852999999999998,2.0,5.01
1050,VI180294,PKNS IMTN 5.010% 26.10.2023,2019-09-03,3.8480000000000003,104.40799999999999,-0.01,0.0,3.67,16.229,2.0,5.01
1037,VI180294,PKNS IMTN 5.010% 26.10.2023,2019-10-01,3.8289999999999997,104.40700000000001,-0.003,0.0,3.595,15.65,2.0,5.01
1039,VI180294,PKNS IMTN 5.010% 26.10.2023,2019-11-01,3.841,104.279,0.016,-0.005,3.597,15.377,2.0,5.01
1033,VI180294,PKNS IMTN 5.010% 26.10.2023,2019-12-02,3.861,104.118,-0.009000000000000001,0.0,3.513,14.742,2.0,5.01
1018,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-01-02,3.841,104.105,0.001,-0.002,3.431,14.128,2.0,5.01
1011,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-02-03,3.719,104.449,0.027000000000000003,-0.01,3.3480000000000003,13.525,2.0,5.01
1010,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-03-02,3.5189999999999997,105.061,-0.011000000000000001,0.0,3.2769999999999997,13.023,2.0,5.01
1007,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-04-01,3.915,103.611,0.092,-0.027999999999999997,3.188,12.401,2.0,5.01
1005,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-05-04,3.483,104.961,0.052000000000000005,-0.02,3.1830000000000003,12.148,2.0,5.01
1000,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-06-01,3.359,105.262,-0.016,0.001,3.111,11.655,2.0,5.01
998,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-07-01,3.3360000000000003,105.215,0.035,-0.012,3.03,11.123,2.0,5.01
991,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-08-03,3.2769999999999997,105.265,-0.017,0.0,2.943,10.558,2.0,5.01
974,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-09-01,3.3080000000000003,105.04799999999999,-0.01,-0.002,2.864,10.062999999999999,2.0,5.01
971,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-10-01,3.292,104.973,-0.004,0.0,2.784,9.568999999999999,2.0,5.01
962,VI180294,PKNS IMTN 5.010% 26.10.2023,2020-11-02,3.28,104.874,-0.006999999999999999,-0.002,2.763,9.273,2.0,5.01
1063,VI180301,PKNS IMTN 5.013% 31.10.2023,2019-08-01,4.194,103.15,0.046,-0.012,3.761,16.949,2.0,5.013
1051,VI180301,PKNS IMTN 5.013% 31.10.2023,2019-09-03,3.8480000000000003,104.432,-0.01,0.0,3.682,16.326,2.0,5.013
1038,VI180301,PKNS IMTN 5.013% 31.10.2023,2019-10-01,3.8289999999999997,104.431,-0.003,0.0,3.608,15.749,2.0,5.013
1040,VI180301,PKNS IMTN 5.013% 31.10.2023,2019-11-01,3.841,104.305,0.016,-0.005,3.61,15.48,2.0,5.013
1034,VI180301,PKNS IMTN 5.013% 31.10.2023,2019-12-02,3.861,104.14200000000001,-0.009000000000000001,0.0,3.5260000000000002,14.839,2.0,5.013
1019,VI180301,PKNS IMTN 5.013% 31.10.2023,2020-01-02,3.841,104.12899999999999,0.002,-0.002,3.443,14.219000000000001,2.0,5.013
1012,VI180301,PKNS IMTN 5.013% 31.10.2023,2020-02-03,3.719,104.473,0.027000000000000003,-0.01,3.359,13.61,2.0,5.013
1011,VI180301,PKNS IMTN 5.013% 31.10.2023,2020-03-02,3.5189999999999997,105.087,-0.01,0.0,3.2889999999999997,13.104000000000001,2.0,5.013
1008,VI180301,PKNS IMTN 5.013% 31.10.2023,2020-04-01,3.915,103.631,0.095,-0.028999999999999998,3.199,12.477,2.0,5.013
