,VALUE DATE,STOCK CODE,STOCK NAME,EVAL MID YIELD,EVAL MID PRICE,MODIFIED DURATION,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,REMAINING TENURE,OUTPUT PRICE,RATING TARGET,OPR level
11542,2020-03-01,VN150292,JEP IMTN 5.420% 04.06.2025- Tranche 9,3.548,108.899,4.539,0.0,2.0,5.42,0,84,106.24,107.40385388888906,2.75
13060,2020-04-01,VN150292,JEP IMTN 5.420% 04.06.2025- Tranche 9,4.069,106.24,4.438,0.0,2.0,5.42,0,84,108.48,107.40385388888906,2.5
14574,2020-05-01,VN150292,JEP IMTN 5.420% 04.06.2025- Tranche 9,3.58,108.48,4.369,0.0,2.0,5.42,0,84,108.796,107.40385388888906,2.5
16075,2020-06-01,VN150292,JEP IMTN 5.420% 04.06.2025- Tranche 9,3.49,108.796,4.297,0.0,2.0,5.42,0,60,108.72399999999999,107.40385388888906,2.0
17571,2020-07-01,VN150292,JEP IMTN 5.420% 04.06.2025- Tranche 9,3.477,108.72399999999999,4.325,0.0,2.0,5.42,0,60,109.376,107.40385388888906,2.0
19055,2020-08-01,VN150292,JEP IMTN 5.420% 04.06.2025- Tranche 9,3.305,109.376,4.242,0.0,2.0,5.42,0,60,109.491,107.40385388888906,1.75
20548,2020-09-01,VN150292,JEP IMTN 5.420% 04.06.2025- Tranche 9,3.2489999999999997,109.491,4.165,2.0,2.0,5.42,0,60,110.064,107.40385388888906,1.75
22053,2020-10-01,VN150292,JEP IMTN 5.420% 04.06.2025- Tranche 9,3.09,110.064,4.09,3.0,2.0,5.42,0,60,109.889,107.40385388888906,1.75
982,2019-08-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,4.0569999999999995,107.714,5.334,2.3,2.0,5.45,0,84,108.58200000000001,107.40385388888906,3.0
2470,2019-09-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.889,108.58200000000001,5.255,1.7,2.0,5.45,0,84,107.954,107.40385388888906,3.0
3953,2019-10-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.983,107.954,5.175,1.7,2.0,5.45,0,84,107.49,107.40385388888906,2.93
5440,2019-11-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,4.0489999999999995,107.49,5.088,1.3,2.0,5.45,0,84,107.48899999999999,107.40385388888906,2.92
6944,2019-12-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,4.033,107.48899999999999,5.005,1.3,2.0,5.45,0,84,107.666,107.40385388888906,2.99
8477,2020-01-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.983,107.666,5.053,1.3,2.0,5.45,0,84,109.166,107.40385388888906,3.0
10021,2020-02-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.688,109.166,4.981,0.0,2.0,5.45,0,84,109.736,107.40385388888906,2.66
11543,2020-03-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.563,109.736,4.9110000000000005,0.0,2.0,5.45,0,84,106.678,107.40385388888906,2.75
13061,2020-04-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,4.117,106.678,4.805,0.0,2.0,5.45,0,84,109.24700000000001,107.40385388888906,2.5
14575,2020-05-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.6060000000000003,109.24700000000001,4.74,0.0,2.0,5.45,0,84,109.575,107.40385388888906,2.5
16076,2020-06-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.522,109.575,4.668,0.0,2.0,5.45,0,84,109.455,107.40385388888906,2.0
17572,2020-07-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.52,109.455,4.705,0.0,2.0,5.45,0,84,110.23899999999999,107.40385388888906,2.0
19056,2020-08-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.338,110.23899999999999,4.623,2.3,2.0,5.45,0,84,110.38799999999999,107.40385388888906,1.75
20549,2020-09-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.281,110.38799999999999,4.548,2.0,2.0,5.45,0,84,110.973,107.40385388888906,1.75
22054,2020-10-01,VN150293,JEP IMTN 5.450% 04.12.2025 - Tranche 10,3.135,110.973,4.473,2.0,2.0,5.45,0,84,110.80799999999999,107.40385388888906,1.75
983,2019-08-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.8989999999999996,101.939,1.325,2.0,2.0,5.35,1,84,102.045,106.94561587810762,3.0
2471,2019-09-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.718,102.045,1.237,2.3,2.0,5.35,1,84,101.99799999999999,106.94561587810762,3.0
3954,2019-10-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.658,101.99799999999999,1.162,2.0,2.0,5.35,1,84,101.89299999999999,106.94561587810762,2.93
5441,2019-11-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.6310000000000002,101.89299999999999,1.079,2.0,2.0,5.35,1,84,101.792,106.94561587810762,2.92
6945,2019-12-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.597,101.792,0.996,2.3,2.0,5.35,1,84,101.726,106.94561587810762,2.99
8478,2020-01-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.5180000000000002,101.726,0.938,2.0,2.0,5.35,1,84,101.721,106.94561587810762,3.0
10022,2020-02-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.344,101.721,0.853,1.7,2.0,5.35,1,84,101.75299999999999,106.94561587810762,2.66
11544,2020-03-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.117,101.75299999999999,0.778,1.7,2.0,5.35,1,84,101.48899999999999,106.94561587810762,2.75
13062,2020-04-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.238,101.48899999999999,0.6970000000000001,2.0,2.0,5.35,1,84,101.425,106.94561587810762,2.5
14576,2020-05-01,VN150344,AISL IMTN 5.35% 19.12.2025,3.0469999999999997,101.425,0.609,1.7,2.0,5.35,1,84,101.302,106.94561587810762,2.5
16077,2020-06-01,VN150344,AISL IMTN 5.35% 19.12.2025,2.963,101.302,0.534,2.3,2.0,5.35,1,84,101.13,106.94561587810762,2.0
17573,2020-07-01,VN150344,AISL IMTN 5.35% 19.12.2025,2.924,101.13,0.466,2.0,2.0,5.35,1,84,100.977,106.94561587810762,2.0
19057,2020-08-01,VN150344,AISL IMTN 5.35% 19.12.2025,2.7569999999999997,100.977,0.377,2.3,2.0,5.35,1,84,100.802,106.94561587810762,1.75
20550,2020-09-01,VN150344,AISL IMTN 5.35% 19.12.2025,2.6630000000000003,100.802,0.299,2.0,2.0,5.35,1,84,100.59299999999999,106.94561587810762,1.75
22055,2020-10-01,VN150344,AISL IMTN 5.35% 19.12.2025,2.6239999999999997,100.59299999999999,0.218,2.3,2.0,5.35,1,84,100.38,106.94561587810762,1.75
984,2019-08-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.9610000000000003,107.22200000000001,5.422000000000001,1.7,2.0,5.25,0,84,108.51299999999999,106.51547841726614,3.0
2472,2019-09-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.7230000000000003,108.51299999999999,5.346,1.7,2.0,5.25,0,84,108.27,106.51547841726614,3.0
3955,2019-10-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.7489999999999997,108.27,5.27,1.3,2.0,5.25,0,84,107.891,106.51547841726614,2.93
5442,2019-11-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.798,107.891,5.184,1.3,2.0,5.25,0,84,107.85799999999999,106.51547841726614,2.92
6946,2019-12-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.787,107.85799999999999,5.101,1.3,2.0,5.25,0,84,107.836,106.51547841726614,2.99
8479,2020-01-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.7739999999999996,107.836,5.142,0.0,2.0,5.25,0,84,109.00299999999999,106.51547841726614,3.0
10023,2020-02-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.543,109.00299999999999,5.067,0.0,2.0,5.25,0,84,110.05,106.51547841726614,2.66
11545,2020-03-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.3339999999999996,110.05,5.002,2.3,2.0,5.25,0,84,106.887,106.51547841726614,2.75
13063,2020-04-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.897,106.887,4.894,2.0,2.0,5.25,0,84,109.488,106.51547841726614,2.5
14577,2020-05-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.388,109.488,4.829,2.0,2.0,5.25,0,84,109.87299999999999,106.51547841726614,2.5
16078,2020-06-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.2939999999999996,109.87299999999999,4.758,1.7,2.0,5.25,0,84,109.539,106.51547841726614,2.0
17574,2020-07-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,3.333,109.539,4.789,1.7,2.0,5.25,0,84,111.22399999999999,106.51547841726614,2.0
19058,2020-08-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,2.9819999999999998,111.22399999999999,4.715,1.7,2.0,5.25,0,84,111.60600000000001,106.51547841726614,1.75
20551,2020-09-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,2.8789999999999996,111.60600000000001,4.64,0.0,2.0,5.25,0,84,111.352,106.51547841726614,1.75
22056,2020-10-01,VN150347,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,2.8960000000000004,111.352,4.559,0.0,2.0,5.25,0,84,111.435,106.51547841726614,1.75
985,2019-08-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.931,107.493,5.5120000000000005,1.3,2.0,5.25,0,84,108.795,112.43938260869567,3.0
2473,2019-09-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.694,108.795,5.437,0.0,2.0,5.25,0,84,108.119,112.43938260869567,3.0
3956,2019-10-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.793,108.119,5.356,0.0,2.0,5.25,0,84,107.64200000000001,112.43938260869567,2.93
5443,2019-11-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.859,107.64200000000001,5.269,0.0,2.0,5.25,0,84,107.551,112.43938260869567,2.92
6947,2019-12-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.859,107.551,5.186,0.0,2.0,5.25,0,84,107.56700000000001,112.43938260869567,2.99
8480,2020-01-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.84,107.56700000000001,5.103,0.0,2.0,5.25,0,84,108.65700000000001,112.43938260869567,3.0
10024,2020-02-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.628,108.65700000000001,5.155,0.0,2.0,5.25,0,84,110.141,112.43938260869567,2.66
11546,2020-03-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.344,110.141,5.093,0.0,2.0,5.25,0,84,106.863,112.43938260869567,2.75
13064,2020-04-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.92,106.863,4.985,0.0,2.0,5.25,0,84,109.738,112.43938260869567,2.5
14578,2020-05-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.3680000000000003,109.738,4.922,0.0,2.0,5.25,0,84,110.195,112.43938260869567,2.5
16079,2020-06-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.262,110.195,4.851,0.0,2.0,5.25,0,84,109.821,112.43938260869567,2.0
17575,2020-07-01,VN160015,EKVE IMTN 5.250% 29.01.2026,3.307,109.821,4.768,0.0,2.0,5.25,0,84,111.727,112.43938260869567,2.0
19059,2020-08-01,VN160015,EKVE IMTN 5.250% 29.01.2026,2.9210000000000003,111.727,4.806,0.0,2.0,5.25,0,84,111.96600000000001,112.43938260869567,1.75
20552,2020-09-01,VN160015,EKVE IMTN 5.250% 29.01.2026,2.846,111.96600000000001,4.731,0.0,2.0,5.25,0,84,111.932,112.43938260869567,1.75
22057,2020-10-01,VN160015,EKVE IMTN 5.250% 29.01.2026,2.82,111.932,4.651,0.0,2.0,5.25,0,84,111.977,112.43938260869567,1.75
986,2019-08-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.6910000000000003,105.25399999999999,5.556,2.7,2.0,4.6,0,84,106.7,106.42347018970185,3.0
2474,2019-09-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.4360000000000004,106.7,5.597,2.0,2.0,4.6,0,84,105.79700000000001,106.42347018970185,3.0
3957,2019-10-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.577,105.79700000000001,5.513999999999999,2.0,2.0,4.6,0,84,105.236,106.42347018970185,2.93
5444,2019-11-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.662,105.236,5.426,2.0,2.0,4.6,0,84,104.861,106.42347018970185,2.92
6948,2019-12-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.717,104.861,5.3389999999999995,2.3,2.0,4.6,0,84,105.088,106.42347018970185,2.99
8481,2020-01-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.6660000000000004,105.088,5.2589999999999995,2.7,2.0,4.6,0,84,106.596,106.42347018970185,3.0
10025,2020-02-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.385,106.596,5.187,2.0,2.0,4.6,0,84,108.229,106.42347018970185,2.66
11547,2020-03-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.082,108.229,5.2410000000000005,1.7,2.0,4.6,0,84,104.90899999999999,106.42347018970185,2.75
13065,2020-04-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.6660000000000004,104.90899999999999,5.132999999999999,2.0,2.0,4.6,0,84,108.014,106.42347018970185,2.5
14579,2020-05-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.0810000000000004,108.014,5.071000000000001,2.3,2.0,4.6,0,84,108.059,106.42347018970185,2.5
16080,2020-06-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.055,108.059,4.996,2.3,2.0,4.6,0,84,107.572,106.42347018970185,2.0
17576,2020-07-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,3.1260000000000003,107.572,4.912,2.7,2.0,4.6,0,84,109.806,106.42347018970185,2.0
19060,2020-08-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,2.688,109.806,4.843,2.3,2.0,4.6,0,84,109.99,106.42347018970185,1.75
20553,2020-09-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,2.6289999999999996,109.99,4.8660000000000005,2.7,2.0,4.6,0,84,109.45299999999999,106.42347018970185,1.75
22058,2020-10-01,VN160022,DANGA IMTN 4.600% 23.02.2026 - Tranche 6,2.7039999999999997,109.45299999999999,4.781000000000001,2.7,2.0,4.6,0,84,109.42299999999999,106.42347018970185,1.75
987,2019-08-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,4.223,106.431,5.457999999999999,1.7,2.0,5.35,0,84,107.898,106.94561587810762,3.0
2475,2019-09-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.9619999999999997,107.898,5.386,1.3,2.0,5.35,0,84,107.84200000000001,106.94561587810762,3.0
3958,2019-10-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.958,107.84200000000001,5.4479999999999995,1.3,2.0,5.35,0,84,107.301,106.94561587810762,2.93
5445,2019-11-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,4.035,107.301,5.361000000000001,2.0,2.0,5.35,0,84,107.28299999999999,106.94561587810762,2.92
6949,2019-12-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,4.023,107.28299999999999,5.278,1.7,2.0,5.35,0,84,107.4,106.94561587810762,2.99
8482,2020-01-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.987,107.4,5.197,2.0,2.0,5.35,0,84,108.719,106.94561587810762,3.0
10026,2020-02-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.737,108.719,5.124,2.3,2.0,5.35,0,84,109.42399999999999,106.94561587810762,2.66
11548,2020-03-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.595,109.42399999999999,5.056,2.3,2.0,5.35,0,84,105.426,106.94561587810762,2.75
13066,2020-04-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,4.303999999999999,105.426,5.064,2.7,2.0,5.35,0,84,110.1,106.94561587810762,2.5
14580,2020-05-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.428,110.1,5.0169999999999995,2.3,2.0,5.35,0,84,110.32,106.94561587810762,2.5
16081,2020-06-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.366,110.32,4.944,2.0,2.0,5.35,0,84,110.089,106.94561587810762,2.0
17577,2020-07-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.384,110.089,4.862,2.7,2.0,5.35,0,84,111.48299999999999,106.94561587810762,2.0
19061,2020-08-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.0989999999999998,111.48299999999999,4.787,3.0,2.0,5.35,0,84,111.68,106.94561587810762,1.75
20554,2020-09-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,3.035,111.68,4.711,2.7,2.0,5.35,0,84,111.92,106.94561587810762,1.75
22059,2020-10-01,VN160032,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,2.9610000000000003,111.92,4.75,2.3,2.0,5.35,0,84,111.929,106.94561587810762,1.75
988,2019-08-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.878,104.52799999999999,5.699,1.7,2.0,4.65,0,84,105.838,106.14524117827534,3.0
2476,2019-09-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.6510000000000002,105.838,5.624,2.7,2.0,4.65,0,84,105.29700000000001,106.14524117827534,3.0
3959,2019-10-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.7319999999999998,105.29700000000001,5.542999999999999,2.0,2.0,4.65,0,84,105.03299999999999,106.14524117827534,2.93
5446,2019-11-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.767,105.03299999999999,5.581,2.3,2.0,4.65,0,84,105.12899999999999,106.14524117827534,2.92
6950,2019-12-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.74,105.12899999999999,5.499,2.3,2.0,4.65,0,84,105.17,106.14524117827534,2.99
8483,2020-01-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.722,105.17,5.416,2.0,2.0,4.65,0,84,106.46,106.14524117827534,3.0
10027,2020-02-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.485,106.46,5.343,2.3,2.0,4.65,0,84,107.546,106.14524117827534,2.66
11549,2020-03-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.283,107.546,5.278,3.0,2.0,4.65,0,84,104.46799999999999,106.14524117827534,2.75
13067,2020-04-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.8169999999999997,104.46799999999999,5.169,2.3,2.0,4.65,0,84,107.162,106.14524117827534,2.5
14581,2020-05-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.318,107.162,5.218999999999999,2.0,2.0,4.65,0,84,107.609,106.14524117827534,2.5
16082,2020-06-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.222,107.609,5.148,1.7,2.0,4.65,0,84,107.35799999999999,106.14524117827534,2.0
17578,2020-07-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,3.25,107.35799999999999,5.066,3.0,2.0,4.65,0,84,109.62799999999999,106.14524117827534,2.0
19062,2020-08-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,2.8160000000000003,109.62799999999999,4.996,2.7,2.0,4.65,0,84,109.516,106.14524117827534,1.75
20555,2020-09-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,2.8139999999999996,109.516,4.918,2.7,2.0,4.65,0,84,109.363,106.14524117827534,1.75
22060,2020-10-01,VN160111,KLK IMTN 4.650% 24.04.2026 - IMTN 2,2.819,109.363,4.837,2.7,2.0,4.65,0,84,109.527,106.14524117827534,1.75
989,2019-08-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,4.352,107.21799999999999,5.555,0.0,2.0,5.6,0,84,108.29899999999999,107.40385388888906,3.0
2477,2019-09-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,4.158,108.29899999999999,5.478,0.0,2.0,5.6,0,84,107.741,107.40385388888906,3.0
3960,2019-10-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,4.238,107.741,5.398,0.0,2.0,5.6,0,84,97.211,107.40385388888906,2.93
5447,2019-11-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,6.127000000000001,97.211,5.348,0.0,2.0,5.6,0,84,97.411,98.22678571428561,2.92
6951,2019-12-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,6.093,97.411,5.268,0.0,2.0,5.6,0,84,97.73700000000001,98.22678571428561,2.99
8484,2020-01-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,6.034,97.73700000000001,5.189,0.0,2.0,5.6,0,84,99.265,98.22678571428561,3.0
10028,2020-02-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,5.74,99.265,5.12,0.0,2.0,5.6,0,84,100.67399999999999,98.22678571428561,2.66
11550,2020-03-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,5.468,100.67399999999999,5.06,0.0,2.0,5.6,0,84,97.661,98.22678571428561,2.75
13068,2020-04-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,6.065,97.661,4.948,0.0,2.0,5.6,0,84,99.198,98.22678571428561,2.5
14582,2020-05-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,5.76,99.198,5.016,0.0,2.0,5.6,0,84,99.617,98.22678571428561,2.5
16083,2020-06-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,5.676,99.617,4.945,0.0,2.0,5.6,0,84,98.96,98.22678571428561,2.0
17579,2020-07-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,5.811,98.96,4.859,0.0,2.0,5.6,0,84,98.87700000000001,98.22678571428561,2.0
19063,2020-08-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,5.831,98.87700000000001,4.77,0.0,2.0,5.6,0,84,98.844,98.22678571428561,1.75
20556,2020-09-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,5.841,98.844,4.692,0.0,2.0,5.6,0,84,98.969,98.22678571428561,1.75
22061,2020-10-01,VN160136,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,5.818,98.969,4.614,0.0,2.0,5.6,0,84,87.07600000000001,98.22678571428561,1.75
990,2019-08-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.706,101.932,1.7480000000000002,2.3,2.0,5.8,1,84,102.084,101.82661818181818,3.0
2478,2019-09-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.564,102.084,1.662,2.0,2.0,5.8,1,84,102.04,101.82661818181818,3.0
3961,2019-10-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.538,102.04,1.587,2.0,2.0,5.8,1,84,102.051,101.82661818181818,2.93
5448,2019-11-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.47,102.051,1.505,2.7,2.0,5.8,1,84,102.08,101.82661818181818,2.92
6952,2019-12-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.383,102.08,1.423,3.0,2.0,5.8,1,84,101.926,101.82661818181818,2.99
8485,2020-01-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.413,101.926,1.379,2.7,2.0,5.8,1,84,101.913,101.82661818181818,3.0
10029,2020-02-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.335,101.913,1.294,2.7,2.0,5.8,1,84,102.137,101.82661818181818,2.66
11551,2020-03-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.073,102.137,1.2209999999999999,2.7,2.0,5.8,1,84,101.713,101.82661818181818,2.75
13069,2020-04-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.319,101.713,1.139,3.3,2.0,5.8,1,84,101.75299999999999,101.82661818181818,2.5
14583,2020-05-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.169,101.75299999999999,1.051,2.7,2.0,5.8,1,84,101.73299999999999,101.82661818181818,2.5
16084,2020-06-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.0760000000000005,101.73299999999999,0.977,2.7,2.0,5.8,1,84,101.624,101.82661818181818,2.0
17580,2020-07-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,4.0489999999999995,101.624,0.924,2.3,2.0,5.8,1,84,101.521,101.82661818181818,2.0
19064,2020-08-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,3.989,101.521,0.835,2.0,2.0,5.8,1,84,101.389,101.82661818181818,1.75
20557,2020-09-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,3.9810000000000003,101.389,0.758,2.3,2.0,5.8,1,84,101.288,101.82661818181818,1.75
22062,2020-10-01,VN160160,MUAMALAT IMTN 5.800% 15.06.2026,3.92,101.288,0.6779999999999999,2.7,2.0,5.8,1,84,101.14399999999999,101.82661818181818,1.75
991,2019-08-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.9930000000000003,101.712,1.7730000000000001,2.0,2.0,4.95,1,84,101.825,103.64678151260503,3.0
2479,2019-09-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.8810000000000002,101.825,1.686,2.7,2.0,4.95,1,84,101.819,103.64678151260503,3.0
3962,2019-10-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.839,101.819,1.611,2.7,2.0,4.95,1,84,101.805,103.64678151260503,2.93
5449,2019-11-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.793,101.805,1.528,2.0,2.0,4.95,1,84,101.76700000000001,103.64678151260503,2.92
6953,2019-12-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.759,101.76700000000001,1.445,2.0,2.0,4.95,1,84,101.741,103.64678151260503,2.99
8486,2020-01-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.7119999999999997,101.741,1.3969999999999998,2.3,2.0,4.95,1,84,101.796,103.64678151260503,3.0
10030,2020-02-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.593,101.796,1.3119999999999998,2.0,2.0,4.95,1,84,102.039,103.64678151260503,2.66
11552,2020-03-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.324,102.039,1.238,2.7,2.0,4.95,1,84,101.704,103.64678151260503,2.75
13070,2020-04-01,VN160177,MUMTAZ IMTN 4.950% 19.06.2026,3.498,101.704,1.157,2.3,2.0,4.95,1,84,101.88,103.64678151260503,2.5
